"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"7 45","1.21644039911468","Relaxed Lasso","5","5","6.2474526041055"
"7 45","1.21644039911468","RF","4","5","6.434693716618"
"7 46","1.21644039911468","Lasso","5","17","5.44278281000445"
"7 46","1.21644039911468","Relaxed Lasso","5","13","5.78798199683268"
"7 46","1.21644039911468","RF","4","7","5.88110584373595"
"7 47","1.21644039911468","Lasso","5","12","5.51083796349908"
"7 47","1.21644039911468","Relaxed Lasso","5","10","5.81049044207802"
"7 47","1.21644039911468","RF","3","5","5.63254740386089"
"7 48","1.21644039911468","Lasso","5","19","6.63604410799554"
"7 48","1.21644039911468","Relaxed Lasso","5","7","6.87021322823237"
"7 48","1.21644039911468","RF","4","6","6.48508584328131"
"7 49","1.21644039911468","Lasso","5","16","7.22467426212384"
"7 49","1.21644039911468","Relaxed Lasso","5","9","7.27116657801546"
"7 49","1.21644039911468","RF","4","7","6.45996556378725"
"7 50","1.21644039911468","Lasso","5","10","5.0042776116262"
"7 50","1.21644039911468","Relaxed Lasso","5","5","4.89428435513089"
"7 50","1.21644039911468","RF","5","5","4.95228135175134"
"7 51","1.21644039911468","Lasso","5","20","4.8051121857648"
"7 51","1.21644039911468","Relaxed Lasso","5","11","5.0344116325277"
"7 51","1.21644039911468","RF","4","6","5.97325399055442"
"7 52","1.21644039911468","Lasso","5","22","4.84034668056326"
"7 52","1.21644039911468","Relaxed Lasso","5","7","5.17249467136835"
"7 52","1.21644039911468","RF","3","4","6.13709924910809"
"7 53","1.21644039911468","Lasso","5","12","6.68145858375686"
"7 53","1.21644039911468","Relaxed Lasso","5","7","6.18914979863772"
"7 53","1.21644039911468","RF","4","4","6.13139578715343"
"7 54","1.21644039911468","Lasso","5","11","5.77763040491577"
"7 54","1.21644039911468","Relaxed Lasso","5","9","5.97174224071722"
"7 54","1.21644039911468","RF","4","5","4.99743323472855"
"7 55","1.21644039911468","Lasso","5","12","5.56934043741832"
"7 55","1.21644039911468","Relaxed Lasso","5","5","6.0807179102357"
"7 55","1.21644039911468","RF","3","3","6.90411057314708"
"7 56","1.21644039911468","Lasso","5","12","4.52130811811909"
"7 56","1.21644039911468","Relaxed Lasso","5","5","4.18435898298373"
"7 56","1.21644039911468","RF","5","5","5.43815282714817"
"7 57","1.21644039911468","Lasso","5","15","4.86656996873506"
"7 57","1.21644039911468","Relaxed Lasso","4","6","4.6098760946761"
"7 57","1.21644039911468","RF","5","7","5.2393583332799"
"7 58","1.21644039911468","Lasso","5","23","7.40986198089325"
"7 58","1.21644039911468","Relaxed Lasso","5","7","6.91914827748856"
"7 58","1.21644039911468","RF","4","7","6.10554691230744"
"7 59","1.21644039911468","Lasso","5","22","4.60190792875555"
"7 59","1.21644039911468","Relaxed Lasso","5","5","5.28510538493824"
"7 59","1.21644039911468","RF","5","8","5.30409439845811"
"7 60","1.21644039911468","Lasso","5","6","4.82466325110366"
"7 60","1.21644039911468","Relaxed Lasso","5","5","5.0326996088574"
"7 60","1.21644039911468","RF","5","7","4.74630078560121"
"7 61","1.21644039911468","Lasso","5","10","7.11823694083736"
"7 61","1.21644039911468","Relaxed Lasso","5","6","6.75756211733971"
"7 61","1.21644039911468","RF","5","9","6.22817506038586"
"7 62","1.21644039911468","Lasso","5","21","6.14684576971481"
"7 62","1.21644039911468","Relaxed Lasso","5","6","6.14341912536027"
"7 62","1.21644039911468","RF","4","6","5.63137393938296"
"7 63","1.21644039911468","Lasso","5","27","5.22993022633843"
"7 63","1.21644039911468","Relaxed Lasso","5","5","5.25744367520022"
"7 63","1.21644039911468","RF","5","7","5.629828830268"
"7 64","1.21644039911468","Lasso","5","18","5.83661780232562"
"7 64","1.21644039911468","Relaxed Lasso","5","9","5.93690254841133"
"7 64","1.21644039911468","RF","4","7","5.74379613752812"
"7 65","1.21644039911468","Lasso","5","14","5.99889667899314"
"7 65","1.21644039911468","Relaxed Lasso","5","5","6.06427445557514"
"7 65","1.21644039911468","RF","4","6","6.00408611857549"
"7 66","1.21644039911468","Lasso","5","15","4.78987710456279"
"7 66","1.21644039911468","Relaxed Lasso","5","5","5.22809614905313"
"7 66","1.21644039911468","RF","5","6","4.89216197572641"
"7 67","1.21644039911468","Lasso","5","14","8.01036141367947"
"7 67","1.21644039911468","Relaxed Lasso","4","4","7.93411739748593"
"7 67","1.21644039911468","RF","4","6","6.64714865009164"
"7 68","1.21644039911468","Lasso","5","12","5.5055508900907"
"7 68","1.21644039911468","Relaxed Lasso","5","6","5.3085246793692"
"7 68","1.21644039911468","RF","4","9","5.57051875438539"
"7 69","1.21644039911468","Lasso","5","17","4.49180489730425"
"7 69","1.21644039911468","Relaxed Lasso","5","16","4.78205856637985"
"7 69","1.21644039911468","RF","4","6","4.12141332707135"
"7 70","1.21644039911468","Lasso","5","13","5.68720773979383"
"7 70","1.21644039911468","Relaxed Lasso","5","6","5.42577790820953"
"7 70","1.21644039911468","RF","3","3","5.97072006086626"
"7 71","1.21644039911468","Lasso","5","14","5.61405754342079"
"7 71","1.21644039911468","Relaxed Lasso","4","8","5.14936263224595"
"7 71","1.21644039911468","RF","4","4","5.9798217375772"
"7 72","1.21644039911468","Lasso","5","13","6.28396264575771"
"7 72","1.21644039911468","Relaxed Lasso","5","8","6.24326098691048"
"7 72","1.21644039911468","RF","3","3","6.4344562237045"
"7 73","1.21644039911468","Lasso","5","16","5.39571216878428"
"7 73","1.21644039911468","Relaxed Lasso","5","13","4.8920744886184"
"7 73","1.21644039911468","RF","3","4","5.00397155663958"
"7 74","1.21644039911468","Lasso","5","9","7.37182398670123"
"7 74","1.21644039911468","Relaxed Lasso","5","5","6.69877070023411"
"7 74","1.21644039911468","RF","5","5","5.98947590534818"
"7 75","1.21644039911468","Lasso","5","12","6.75989128507552"
"7 75","1.21644039911468","Relaxed Lasso","5","12","7.02090242867343"
"7 75","1.21644039911468","RF","3","9","6.0204273008267"
"7 76","1.21644039911468","Lasso","5","12","5.4245468888063"
"7 76","1.21644039911468","Relaxed Lasso","5","6","5.73832786194106"
"7 76","1.21644039911468","RF","4","7","5.67011091219849"
"7 77","1.21644039911468","Lasso","5","38","4.70157037344547"
"7 77","1.21644039911468","Relaxed Lasso","5","13","5.21895774531996"
"7 77","1.21644039911468","RF","2","5","5.81268952674264"
"7 78","1.21644039911468","Lasso","5","10","5.29774706037257"
"7 78","1.21644039911468","Relaxed Lasso","5","5","5.33044676784664"
"7 78","1.21644039911468","RF","5","6","5.32300760261776"
"7 79","1.21644039911468","Lasso","5","15","3.96074915195507"
"7 79","1.21644039911468","Relaxed Lasso","5","15","3.96881169121643"
"7 79","1.21644039911468","RF","5","7","4.57162762246568"
"7 80","1.21644039911468","Lasso","5","19","4.73134133045594"
"7 80","1.21644039911468","Relaxed Lasso","5","16","4.61480956587764"
"7 80","1.21644039911468","RF","5","5","5.12828113044424"
"7 81","1.21644039911468","Lasso","5","20","6.33375714653974"
"7 81","1.21644039911468","Relaxed Lasso","5","6","7.46416256753467"
"7 81","1.21644039911468","RF","4","4","7.19659626847299"
"7 82","1.21644039911468","Lasso","5","19","4.69841244261292"
"7 82","1.21644039911468","Relaxed Lasso","5","16","4.32277734089485"
"7 82","1.21644039911468","RF","4","4","5.45320630217604"
"7 83","1.21644039911468","Lasso","5","14","5.89370763308539"
"7 83","1.21644039911468","Relaxed Lasso","5","5","5.95432562633126"
"7 83","1.21644039911468","RF","4","6","5.74515622036559"
"7 84","1.21644039911468","Lasso","5","13","5.78707365159324"
"7 84","1.21644039911468","Relaxed Lasso","5","5","5.53077246747108"
"7 84","1.21644039911468","RF","4","7","4.51971572444829"
"7 85","1.21644039911468","Lasso","5","13","3.69189178342782"
"7 85","1.21644039911468","Relaxed Lasso","5","5","3.67914291616218"
"7 85","1.21644039911468","RF","5","6","4.3250742184379"
"7 86","1.21644039911468","Lasso","5","21","7.07704840295514"
"7 86","1.21644039911468","Relaxed Lasso","4","6","7.16338579755269"
"7 86","1.21644039911468","RF","3","5","7.30005861985351"
"7 87","1.21644039911468","Lasso","5","12","5.2679412452069"
"7 87","1.21644039911468","Relaxed Lasso","5","5","5.30893206255333"
"7 87","1.21644039911468","RF","5","7","4.73957591645394"
"7 88","1.21644039911468","Lasso","5","19","5.88060459681971"
"7 88","1.21644039911468","Relaxed Lasso","5","29","6.02941147269288"
"7 88","1.21644039911468","RF","4","6","6.17911439199618"
"7 89","1.21644039911468","Lasso","5","13","4.19499986146008"
"7 89","1.21644039911468","Relaxed Lasso","5","9","3.95037596733786"
"7 89","1.21644039911468","RF","4","4","4.82500844193383"
"7 90","1.21644039911468","Lasso","5","9","5.98686087194673"
"7 90","1.21644039911468","Relaxed Lasso","5","7","5.41938359445013"
"7 90","1.21644039911468","RF","5","7","4.95965393092008"
"7 91","1.21644039911468","Lasso","5","14","4.74615958907297"
"7 91","1.21644039911468","Relaxed Lasso","5","10","4.63134007176998"
"7 91","1.21644039911468","RF","5","5","4.62343459326679"
"7 92","1.21644039911468","Lasso","5","14","6.03923675711925"
"7 92","1.21644039911468","Relaxed Lasso","5","5","5.46469990073296"
"7 92","1.21644039911468","RF","5","8","5.96153242425017"
"7 93","1.21644039911468","Lasso","5","28","5.41200237952213"
"7 93","1.21644039911468","Relaxed Lasso","5","11","5.55479768980995"
"7 93","1.21644039911468","RF","5","6","4.81776396338961"
"7 94","1.21644039911468","Lasso","5","15","4.97451269443959"
"7 94","1.21644039911468","Relaxed Lasso","5","9","5.22033760555805"
"7 94","1.21644039911468","RF","5","7","5.32157969193343"
"7 95","1.21644039911468","Lasso","5","17","4.97091405255292"
"7 95","1.21644039911468","Relaxed Lasso","5","7","5.05223489105078"
"7 95","1.21644039911468","RF","2","5","5.29317510090536"
"7 96","1.21644039911468","Lasso","5","21","6.35913949380638"
"7 96","1.21644039911468","Relaxed Lasso","5","12","7.0344378217808"
"7 96","1.21644039911468","RF","5","6","6.31919586323968"
"7 97","1.21644039911468","Lasso","5","39","4.25347360103426"
"7 97","1.21644039911468","Relaxed Lasso","5","6","4.30826033761965"
"7 97","1.21644039911468","RF","4","5","4.85799143298953"
"7 98","1.21644039911468","Lasso","5","13","5.17422408747662"
"7 98","1.21644039911468","Relaxed Lasso","5","6","5.17098116742301"
"7 98","1.21644039911468","RF","5","6","5.55888412795136"
"7 99","1.21644039911468","Lasso","5","12","6.18205715186622"
"7 99","1.21644039911468","Relaxed Lasso","5","10","5.67995943571033"
"7 99","1.21644039911468","RF","4","4","5.74274237808303"
"7 100","1.21644039911468","Lasso","5","11","6.05973789827299"
"7 100","1.21644039911468","Relaxed Lasso","5","6","6.92586774079385"
"7 100","1.21644039911468","RF","3","3","6.76881613319499"
"8 1","2.07067039109151","Lasso","5","13","3.64407142241837"
"8 1","2.07067039109151","Relaxed Lasso","5","8","3.76021768592593"
"8 1","2.07067039109151","RF","5","5","4.29473366341523"
"8 2","2.07067039109151","Lasso","5","18","3.8154790194888"
"8 2","2.07067039109151","Relaxed Lasso","5","5","3.62844942701796"
"8 2","2.07067039109151","RF","5","6","4.30548815521763"
"8 3","2.07067039109151","Lasso","5","21","3.75243039960049"
"8 3","2.07067039109151","Relaxed Lasso","5","5","4.31172429804689"
"8 3","2.07067039109151","RF","5","5","4.36144823745264"
"8 4","2.07067039109151","Lasso","5","23","2.77927451756872"
"8 4","2.07067039109151","Relaxed Lasso","5","15","2.73642752618885"
"8 4","2.07067039109151","RF","4","6","3.62936463773187"
"8 5","2.07067039109151","Lasso","5","10","3.30926298407908"
"8 5","2.07067039109151","Relaxed Lasso","5","5","3.64486592549774"
"8 5","2.07067039109151","RF","5","6","3.46227684620342"
"8 6","2.07067039109151","Lasso","5","24","3.86933520234359"
"8 6","2.07067039109151","Relaxed Lasso","5","5","3.59436073824972"
"8 6","2.07067039109151","RF","4","5","3.95214172008528"
"8 7","2.07067039109151","Lasso","5","7","3.99822825868869"
"8 7","2.07067039109151","Relaxed Lasso","5","5","3.76208815324457"
"8 7","2.07067039109151","RF","5","6","3.56835164712512"
"8 8","2.07067039109151","Lasso","5","19","3.62532951079255"
"8 8","2.07067039109151","Relaxed Lasso","5","5","3.70977616683853"
"8 8","2.07067039109151","RF","5","5","5.00026411982874"
"8 9","2.07067039109151","Lasso","5","10","3.61159064610413"
"8 9","2.07067039109151","Relaxed Lasso","5","6","3.25201713019802"
"8 9","2.07067039109151","RF","5","6","3.43416698633861"
"8 10","2.07067039109151","Lasso","5","17","3.11853753273556"
"8 10","2.07067039109151","Relaxed Lasso","5","10","2.93107062919052"
"8 10","2.07067039109151","RF","4","8","3.91931564635433"
"8 11","2.07067039109151","Lasso","5","11","3.14990027759424"
"8 11","2.07067039109151","Relaxed Lasso","5","7","3.3051185515866"
"8 11","2.07067039109151","RF","5","5","4.22122212336504"
"8 12","2.07067039109151","Lasso","5","12","3.2622752928615"
"8 12","2.07067039109151","Relaxed Lasso","5","5","3.28068903707867"
"8 12","2.07067039109151","RF","5","5","3.65643476863021"
"8 13","2.07067039109151","Lasso","5","22","2.98844340982495"
"8 13","2.07067039109151","Relaxed Lasso","5","5","3.05127620249266"
"8 13","2.07067039109151","RF","5","5","3.51728803012738"
"8 14","2.07067039109151","Lasso","5","18","3.48955230885248"
"8 14","2.07067039109151","Relaxed Lasso","5","5","3.13329980443527"
"8 14","2.07067039109151","RF","5","5","3.92587373481708"
"8 15","2.07067039109151","Lasso","5","12","2.79326629788192"
"8 15","2.07067039109151","Relaxed Lasso","5","5","2.71260590447326"
"8 15","2.07067039109151","RF","5","6","2.97936755256638"
"8 16","2.07067039109151","Lasso","5","14","3.0533189254394"
"8 16","2.07067039109151","Relaxed Lasso","5","7","2.99418743514526"
"8 16","2.07067039109151","RF","5","7","3.40515731792585"
"8 17","2.07067039109151","Lasso","5","18","3.86885976457104"
"8 17","2.07067039109151","Relaxed Lasso","5","6","3.92794801014101"
"8 17","2.07067039109151","RF","5","7","4.33719891295054"
"8 18","2.07067039109151","Lasso","5","19","2.87645052431835"
"8 18","2.07067039109151","Relaxed Lasso","5","15","2.94485798081801"
"8 18","2.07067039109151","RF","4","6","3.51115975372954"
"8 19","2.07067039109151","Lasso","5","12","2.84458319684145"
"8 19","2.07067039109151","Relaxed Lasso","5","5","3.01805004419202"
"8 19","2.07067039109151","RF","5","6","3.26073606704652"
"8 20","2.07067039109151","Lasso","5","19","3.462683484886"
"8 20","2.07067039109151","Relaxed Lasso","5","5","3.6282212397024"
"8 20","2.07067039109151","RF","5","5","3.72051634515465"
"8 21","2.07067039109151","Lasso","5","14","3.36631852302729"
"8 21","2.07067039109151","Relaxed Lasso","5","5","3.40096265022162"
"8 21","2.07067039109151","RF","5","5","3.6620461670078"
"8 22","2.07067039109151","Lasso","5","16","3.35903904761797"
"8 22","2.07067039109151","Relaxed Lasso","5","5","3.40885000157135"
"8 22","2.07067039109151","RF","5","6","3.28986954998726"
"8 23","2.07067039109151","Lasso","5","11","2.94347267260407"
"8 23","2.07067039109151","Relaxed Lasso","5","6","2.87546653537853"
"8 23","2.07067039109151","RF","4","4","3.52303172694697"
"8 24","2.07067039109151","Lasso","5","18","2.99897076815995"
"8 24","2.07067039109151","Relaxed Lasso","5","8","2.96810089301778"
"8 24","2.07067039109151","RF","4","4","4.14807683210671"
"8 25","2.07067039109151","Lasso","5","13","3.1434348947914"
"8 25","2.07067039109151","Relaxed Lasso","5","6","3.22806594319037"
"8 25","2.07067039109151","RF","5","7","3.96333265150568"
"8 26","2.07067039109151","Lasso","5","18","3.56946442193427"
"8 26","2.07067039109151","Relaxed Lasso","5","7","3.30370111051481"
"8 26","2.07067039109151","RF","3","4","3.94435553049368"
"8 27","2.07067039109151","Lasso","5","24","3.18564403420032"
"8 27","2.07067039109151","Relaxed Lasso","5","5","3.06751607222008"
"8 27","2.07067039109151","RF","5","6","3.85912725346963"
"8 28","2.07067039109151","Lasso","5","19","4.44200937625011"
"8 28","2.07067039109151","Relaxed Lasso","5","5","4.68719763006672"
"8 28","2.07067039109151","RF","4","4","5.02418680357483"
"8 29","2.07067039109151","Lasso","5","17","3.56868495295222"
"8 29","2.07067039109151","Relaxed Lasso","5","5","3.78331154320836"
"8 29","2.07067039109151","RF","5","7","4.29338680342514"
"8 30","2.07067039109151","Lasso","5","15","3.69399517375523"
"8 30","2.07067039109151","Relaxed Lasso","5","5","3.65225834660401"
"8 30","2.07067039109151","RF","5","6","3.86494030446549"
"8 31","2.07067039109151","Lasso","5","15","3.22303121053445"
"8 31","2.07067039109151","Relaxed Lasso","5","5","3.13089002006477"
"8 31","2.07067039109151","RF","5","5","3.90589129028855"
"8 32","2.07067039109151","Lasso","5","10","3.82269078263472"
"8 32","2.07067039109151","Relaxed Lasso","5","7","3.71886694653407"
"8 32","2.07067039109151","RF","4","4","4.79817769532291"
"8 33","2.07067039109151","Lasso","5","18","3.05075930090291"
"8 33","2.07067039109151","Relaxed Lasso","5","5","2.70373886617279"
"8 33","2.07067039109151","RF","4","4","3.51692973005322"
"8 34","2.07067039109151","Lasso","5","20","2.44688787390729"
"8 34","2.07067039109151","Relaxed Lasso","5","16","2.24766248596823"
"8 34","2.07067039109151","RF","4","4","3.39010076795403"
"8 35","2.07067039109151","Lasso","5","16","3.42576760827895"
"8 35","2.07067039109151","Relaxed Lasso","5","6","3.15930862491036"
"8 35","2.07067039109151","RF","5","7","3.72860043180625"
"8 36","2.07067039109151","Lasso","5","18","3.52989397417635"
"8 36","2.07067039109151","Relaxed Lasso","5","5","3.88878624657647"
"8 36","2.07067039109151","RF","5","5","3.85036540654012"
